transaction_id,user_id,account_id,merchant_name,amount,date,category,transaction_type,is_subscription,is_income
USR0003_SUB_6_02,USR0003,USR0003_CRD,Amazon Subscribe & Save,-140.55,2025-12-04,Shops > Retail,debit,True,False
USR0003_SUB_6_03,USR0003,USR0003_CRD,Netflix,-80.32,2025-12-04,Entertainment > Video Streaming,debit,True,False
USR0003_SUB_6_04,USR0003,USR0003_CRD,Peloton,-225.89,2025-12-04,Sports and Fitness > Gym,debit,True,False
USR0003_SUB_6_05,USR0003,USR0003_CRD,Calm App,-351.38,2025-12-04,Health and Wellness > Mental Health,debit,True,False
USR0003_SUB_6_06,USR0003,USR0003_CRD,iCloud Storage,-60.24,2025-12-04,Utilities > Internet,debit,True,False
USR0003_SUB_6_07,USR0003,USR0003_CRD,Adobe Creative Cloud,-276.08,2025-12-04,Shops > Digital Purchases,debit,True,False
USR0003_EXP_6_001,USR0003,USR0003_CRD,Shell Gas,-389.79,2025-11-26,Travel > Gas Stations,debit,False,False
USR0003_EXP_6_002,USR0003,USR0003_CRD,Delta Airlines,-2035.52,2025-12-13,Travel > Airlines,debit,False,False
USR0003_EXP_6_003,USR0003,USR0003_CRD,Delta Airlines,-1760.7,2025-12-11,Travel > Airlines,debit,False,False
USR0003_EXP_6_004,USR0003,USR0003_CHK,Target,-505.8,2025-11-21,Shops > Retail,debit,False,False
USR0003_EXP_6_005,USR0003,USR0003_CRD,Comcast,-727.83,2025-11-26,Utilities > Cable,debit,False,False
USR0003_EXP_6_006,USR0003,USR0003_CRD,Target,-477.71,2025-12-04,Shops > Retail,debit,False,False
USR0004_INC_1_001,USR0004,USR0004_CHK,Upwork Payouts,17081.93,2025-06-28,Income > Payroll,credit,False,True
USR0004_SUB_1_01,USR0004,USR0004_CRD,Netflix,-249.04,2025-06-28,Entertainment > Video Streaming,debit,True,False
USR0004_SUB_1_02,USR0004,USR0004_CRD,Calm App,-1089.57,2025-06-28,Health and Wellness > Mental Health,debit,True,False
USR0004_SUB_1_03,USR0004,USR0004_CRD,Spotify,-171.22,2025-06-28,Entertainment > Music and Audio,debit,True,False
USR0004_EXP_1_001,USR0004,USR0004_CRD,Equinox,-1725.4,2025-06-23,Sports and Fitness > Gym,debit,False,False
USR0004_EXP_1_002,USR0004,USR0004_CHK,Lyft,-206.58,2025-06-26,Travel > Ride Share,debit,False,False
USR0004_EXP_1_003,USR0004,USR0004_CHK,Soho House,-1524.47,2025-06-25,Entertainment > Nightlife,debit,False,False
USR0004_EXP_1_004,USR0004,USR0004_CRD,Target,-768.6,2025-07-07,Shops > Retail,debit,False,False
USR0004_EXP_1_005,USR0004,USR0004_CRD,Delta Airlines,-2585.91,2025-06-23,Travel > Airlines,debit,False,False
USR0004_EXP_1_006,USR0004,USR0004_CHK,Sweetgreen,-210.81,2025-06-25,Food and Drink > Restaurants,debit,False,False
USR0004_EXP_1_007,USR0004,USR0004_CRD,Sweetgreen,-249.73,2025-06-24,Food and Drink > Restaurants,debit,False,False
USR0004_EXP_1_008,USR0004,USR0004_CHK,Delta Airlines,-2662.67,2025-06-26,Travel > Airlines,debit,False,False
USR0004_EXP_1_009,USR0004,USR0004_CRD,Sweetgreen,-203.76,2025-07-01,Food and Drink > Restaurants,debit,False,False
USR0004_EXP_1_010,USR0004,USR0004_CRD,Whole Foods,-996.91,2025-07-09,Food and Drink > Groceries,debit,False,False
USR0004_INC_2_015,USR0004,USR0004_CHK,Monarch Labs Consulting,18183.9,2025-07-29,Income > Payroll,credit,False,True
USR0004_SUB_2_01,USR0004,USR0004_CRD,Netflix,-249.04,2025-08-15,Entertainment > Video Streaming,debit,True,False
USR0004_SUB_2_02,USR0004,USR0004_CRD,Calm App,-1089.57,2025-08-15,Health and Wellness > Mental Health,debit,True,False
USR0004_SUB_2_03,USR0004,USR0004_CRD,Spotify,-171.22,2025-08-15,Entertainment > Music and Audio,debit,True,False
USR0004_EXP_2_001,USR0004,USR0004_CHK,Shell Gas,-553.66,2025-07-30,Travel > Gas Stations,debit,False,False
USR0004_EXP_2_002,USR0004,USR0004_CRD,Soho House,-1489.6,2025-07-27,Entertainment > Nightlife,debit,False,False
USR0004_EXP_2_003,USR0004,USR0004_CRD,Delta Airlines,-2565.99,2025-08-04,Travel > Airlines,debit,False,False
USR0004_EXP_2_004,USR0004,USR0004_CRD,Target,-661.16,2025-07-31,Shops > Retail,debit,False,False
USR0004_EXP_2_005,USR0004,USR0004_CRD,Equinox,-1425.6,2025-07-31,Sports and Fitness > Gym,debit,False,False
USR0004_EXP_2_006,USR0004,USR0004_CRD,Target,-711.99,2025-08-12,Shops > Retail,debit,False,False
USR0004_EXP_2_007,USR0004,USR0004_CRD,Whole Foods,-1016.98,2025-08-11,Food and Drink > Groceries,debit,False,False
USR0004_EXP_2_008,USR0004,USR0004_CHK,Soho House,-1459.49,2025-07-28,Entertainment > Nightlife,debit,False,False
USR0004_EXP_2_009,USR0004,USR0004_CRD,Whole Foods,-1080.56,2025-08-11,Food and Drink > Groceries,debit,False,False
USR0004_INC_3_028,USR0004,USR0004_CHK,Upwork Payouts,16673.05,2025-08-23,Income > Payroll,credit,False,True
USR0004_SUB_3_01,USR0004,USR0004_CRD,Netflix,-249.04,2025-08-22,Entertainment > Video Streaming,debit,True,False
USR0004_SUB_3_02,USR0004,USR0004_CRD,Calm App,-1089.57,2025-08-22,Health and Wellness > Mental Health,debit,True,False
USR0004_SUB_3_03,USR0004,USR0004_CRD,Spotify,-171.22,2025-08-22,Entertainment > Music and Audio,debit,True,False
USR0004_EXP_3_001,USR0004,USR0004_CRD,Lyft,-310.75,2025-08-29,Travel > Ride Share,debit,False,False
USR0004_EXP_3_002,USR0004,USR0004_CRD,Target,-1122.69,2025-08-23,Shops > Retail,debit,False,False
USR0004_EXP_3_003,USR0004,USR0004_CHK,Comcast,-1767.31,2025-09-13,Utilities > Cable,debit,False,False
USR0004_EXP_3_004,USR0004,USR0004_CRD,Soho House,-2250.42,2025-08-23,Entertainment > Nightlife,debit,False,False
USR0004_EXP_3_005,USR0004,USR0004_CHK,Equinox,-2547.79,2025-09-08,Sports and Fitness > Gym,debit,False,False
USR0004_EXP_3_006,USR0004,USR0004_CRD,Equinox,-2845.81,2025-09-14,Sports and Fitness > Gym,debit,False,False
USR0004_INC_4_038,USR0004,USR0004_CHK,Acme Corp Payroll,17957.66,2025-10-14,Income > Payroll,credit,False,True
USR0004_SUB_4_01,USR0004,USR0004_CRD,Netflix,-249.04,2025-10-14,Entertainment > Video Streaming,debit,True,False
USR0004_SUB_4_02,USR0004,USR0004_CRD,Calm App,-1089.57,2025-10-14,Health and Wellness > Mental Health,debit,True,False
USR0004_SUB_4_03,USR0004,USR0004_CRD,Spotify,-171.22,2025-10-14,Entertainment > Music and Audio,debit,True,False
USR0004_EXP_4_001,USR0004,USR0004_CRD,Equinox,-2271.56,2025-10-01,Sports and Fitness > Gym,debit,False,False
USR0004_EXP_4_002,USR0004,USR0004_CRD,Wayfair,-2741.89,2025-09-23,Home > Furniture,debit,False,False
USR0004_EXP_4_003,USR0004,USR0004_CRD,Soho House,-2161.38,2025-10-12,Entertainment > Nightlife,debit,False,False
USR0004_EXP_4_004,USR0004,USR0004_CHK,Sweetgreen,-303.22,2025-10-02,Food and Drink > Restaurants,debit,False,False
USR0004_EXP_4_005,USR0004,USR0004_CRD,Target,-1008.44,2025-10-04,Shops > Retail,debit,False,False
USR0004_EXP_4_006,USR0004,USR0004_CRD,Wayfair,-2470.98,2025-09-23,Home > Furniture,debit,False,False
USR0004_INC_5_048,USR0004,USR0004_CHK,Monarch Labs Consulting,18688.97,2025-10-20,Income > Payroll,credit,False,True
USR0004_SUB_5_01,USR0004,USR0004_CRD,Netflix,-249.04,2025-11-10,Entertainment > Video Streaming,debit,True,False
USR0004_SUB_5_02,USR0004,USR0004_CRD,Calm App,-1089.57,2025-11-10,Health and Wellness > Mental Health,debit,True,False
USR0004_SUB_5_03,USR0004,USR0004_CRD,Spotify,-171.22,2025-11-10,Entertainment > Music and Audio,debit,True,False
USR0004_EXP_5_001,USR0004,USR0004_CHK,Equinox,-1360.85,2025-11-04,Sports and Fitness > Gym,debit,False,False
USR0004_EXP_5_002,USR0004,USR0004_CHK,Whole Foods,-858.81,2025-11-08,Food and Drink > Groceries,debit,False,False
USR0004_EXP_5_003,USR0004,USR0004_CHK,Target,-641.05,2025-10-29,Shops > Retail,debit,False,False
USR0004_EXP_5_004,USR0004,USR0004_CRD,Wayfair,-1826.73,2025-10-22,Home > Furniture,debit,False,False
USR0004_EXP_5_005,USR0004,USR0004_CHK,Equinox,-1333.24,2025-10-23,Sports and Fitness > Gym,debit,False,False
USR0004_EXP_5_006,USR0004,USR0004_CRD,Equinox,-1436.46,2025-10-24,Sports and Fitness > Gym,debit,False,False
USR0004_EXP_5_007,USR0004,USR0004_CHK,Whole Foods,-968.37,2025-11-05,Food and Drink > Groceries,debit,False,False
USR0004_EXP_5_008,USR0004,USR0004_CRD,Delta Airlines,-2350.97,2025-11-04,Travel > Airlines,debit,False,False
USR0004_EXP_5_009,USR0004,USR0004_CRD,Sweetgreen,-221.69,2025-11-06,Food and Drink > Restaurants,debit,False,False
USR0004_INC_6_061,USR0004,USR0004_CHK,Monarch Labs Consulting,16662.37,2025-12-05,Income > Payroll,credit,False,True
USR0004_SUB_6_01,USR0004,USR0004_CRD,Netflix,-249.04,2025-12-12,Entertainment > Video Streaming,debit,True,False
USR0004_SUB_6_02,USR0004,USR0004_CRD,Calm App,-1089.57,2025-12-12,Health and Wellness > Mental Health,debit,True,False
USR0004_SUB_6_03,USR0004,USR0004_CRD,Spotify,-171.22,2025-12-12,Entertainment > Music and Audio,debit,True,False
USR0004_EXP_6_001,USR0004,USR0004_CRD,Comcast,-1664.01,2025-11-28,Utilities > Cable,debit,False,False
USR0004_EXP_6_002,USR0004,USR0004_CRD,Delta Airlines,-4115.0,2025-12-10,Travel > Airlines,debit,False,False
USR0004_EXP_6_003,USR0004,USR0004_CRD,Lyft,-291.02,2025-12-06,Travel > Ride Share,debit,False,False
USR0004_EXP_6_004,USR0004,USR0004_CRD,Equinox,-2440.68,2025-12-13,Sports and Fitness > Gym,debit,False,False
USR0004_EXP_6_005,USR0004,USR0004_CRD,Soho House,-2129.27,2025-11-29,Entertainment > Nightlife,debit,False,False
USR0004_EXP_6_006,USR0004,USR0004_CHK,Target,-1102.61,2025-11-26,Shops > Retail,debit,False,False
USR0005_INC_1_001,USR0005,USR0005_CHK,Monarch Labs Consulting,9068.85,2025-07-10,Income > Payroll,credit,False,True
USR0005_SUB_1_01,USR0005,USR0005_CRD,Calm App,-296.85,2025-07-02,Health and Wellness > Mental Health,debit,True,False
USR0005_SUB_1_02,USR0005,USR0005_CRD,Amazon Subscribe & Save,-118.74,2025-07-02,Shops > Retail,debit,True,False
USR0005_SUB_1_03,USR0005,USR0005_CRD,Spotify,-46.65,2025-07-02,Entertainment > Music and Audio,debit,True,False
USR0005_EXP_1_001,USR0005,USR0005_CHK,Comcast,-1035.95,2025-06-26,Utilities > Cable,debit,False,False
USR0005_EXP_1_002,USR0005,USR0005_CHK,Equinox,-1500.54,2025-06-30,Sports and Fitness > Gym,debit,False,False
USR0005_EXP_1_003,USR0005,USR0005_CHK,Target,-662.44,2025-07-12,Shops > Retail,debit,False,False
USR0005_EXP_1_004,USR0005,USR0005_CRD,Equinox,-1503.37,2025-07-13,Sports and Fitness > Gym,debit,False,False
USR0005_EXP_1_005,USR0005,USR0005_CRD,Lyft,-226.82,2025-07-02,Travel > Ride Share,debit,False,False
USR0005_INC_2_010,USR0005,USR0005_CHK,AngelList Advisory,9188.14,2025-08-08,Income > Payroll,credit,False,True
USR0005_SUB_2_01,USR0005,USR0005_CRD,Calm App,-296.85,2025-07-23,Health and Wellness > Mental Health,debit,True,False
USR0005_SUB_2_02,USR0005,USR0005_CRD,Amazon Subscribe & Save,-118.74,2025-07-23,Shops > Retail,debit,True,False
USR0005_SUB_2_03,USR0005,USR0005_CRD,Spotify,-46.65,2025-07-23,Entertainment > Music and Audio,debit,True,False
USR0005_EXP_2_001,USR0005,USR0005_CHK,Whole Foods,-487.85,2025-07-22,Food and Drink > Groceries,debit,False,False
USR0005_EXP_2_002,USR0005,USR0005_CHK,Wayfair,-796.06,2025-07-31,Home > Furniture,debit,False,False
USR0005_EXP_2_003,USR0005,USR0005_CRD,Soho House,-610.93,2025-07-29,Entertainment > Nightlife,debit,False,False
USR0005_EXP_2_004,USR0005,USR0005_CRD,Soho House,-643.98,2025-07-27,Entertainment > Nightlife,debit,False,False
USR0005_EXP_2_005,USR0005,USR0005_CRD,Lyft,-79.84,2025-08-03,Travel > Ride Share,debit,False,False
USR0005_EXP_2_006,USR0005,USR0005_CRD,Equinox,-771.09,2025-08-09,Sports and Fitness > Gym,debit,False,False
USR0005_EXP_2_007,USR0005,USR0005_CRD,Whole Foods,-443.11,2025-07-30,Food and Drink > Groceries,debit,False,False
USR0005_EXP_2_008,USR0005,USR0005_CHK,Wayfair,-910.41,2025-08-05,Home > Furniture,debit,False,False
USR0005_EXP_2_009,USR0005,USR0005_CHK,Comcast,-516.25,2025-07-27,Utilities > Cable,debit,False,False
USR0005_INC_3_023,USR0005,USR0005_CHK,Monarch Labs Consulting,8686.45,2025-08-30,Income > Payroll,credit,False,True
USR0005_SUB_3_01,USR0005,USR0005_CRD,Calm App,-296.85,2025-09-10,Health and Wellness > Mental Health,debit,True,False
USR0005_SUB_3_02,USR0005,USR0005_CRD,Amazon Subscribe & Save,-118.74,2025-09-10,Shops > Retail,debit,True,False
USR0005_SUB_3_03,USR0005,USR0005_CRD,Spotify,-46.65,2025-09-10,Entertainment > Music and Audio,debit,True,False
USR0005_EXP_3_001,USR0005,USR0005_CHK,Wayfair,-1315.4,2025-08-21,Home > Furniture,debit,False,False
USR0005_EXP_3_002,USR0005,USR0005_CHK,Equinox,-1294.02,2025-08-29,Sports and Fitness > Gym,debit,False,False
USR0005_EXP_3_003,USR0005,USR0005_CHK,Shell Gas,-298.61,2025-09-14,Travel > Gas Stations,debit,False,False
USR0005_EXP_3_004,USR0005,USR0005_CRD,Soho House,-1041.27,2025-09-09,Entertainment > Nightlife,debit,False,False
USR0005_EXP_3_005,USR0005,USR0005_CHK,Comcast,-752.14,2025-08-30,Utilities > Cable,debit,False,False
USR0005_EXP_3_006,USR0005,USR0005_CRD,Sweetgreen,-163.38,2025-09-01,Food and Drink > Restaurants,debit,False,False
USR0005_EXP_3_007,USR0005,USR0005_CRD,Shell Gas,-320.77,2025-08-29,Travel > Gas Stations,debit,False,False
USR0005_EXP_3_008,USR0005,USR0005_CHK,Shell Gas,-368.98,2025-09-11,Travel > Gas Stations,debit,False,False
USR0005_INC_4_035,USR0005,USR0005_CHK,Acme Corp Payroll,9237.18,2025-10-10,Income > Payroll,credit,False,True
USR0005_SUB_4_01,USR0005,USR0005_CRD,Calm App,-296.85,2025-10-10,Health and Wellness > Mental Health,debit,True,False
USR0005_SUB_4_02,USR0005,USR0005_CRD,Amazon Subscribe & Save,-118.74,2025-10-10,Shops > Retail,debit,True,False
USR0005_SUB_4_03,USR0005,USR0005_CRD,Spotify,-46.65,2025-10-10,Entertainment > Music and Audio,debit,True,False
USR0005_EXP_4_001,USR0005,USR0005_CHK,Shell Gas,-628.11,2025-09-25,Travel > Gas Stations,debit,False,False
USR0005_EXP_4_002,USR0005,USR0005_CHK,Equinox,-1968.1,2025-10-01,Sports and Fitness > Gym,debit,False,False
USR0005_EXP_4_003,USR0005,USR0005_CHK,Target,-883.27,2025-09-25,Shops > Retail,debit,False,False
USR0005_EXP_4_004,USR0005,USR0005_CHK,Lyft,-238.64,2025-10-05,Travel > Ride Share,debit,False,False
USR0005_EXP_4_005,USR0005,USR0005_CRD,Whole Foods,-1643.56,2025-09-30,Food and Drink > Groceries,debit,False,False
USR0005_INC_5_044,USR0005,USR0005_CHK,Acme Corp Payroll,9349.12,2025-10-24,Income > Payroll,credit,False,True
USR0005_SUB_5_01,USR0005,USR0005_CRD,Calm App,-296.85,2025-11-13,Health and Wellness > Mental Health,debit,True,False
USR0005_SUB_5_02,USR0005,USR0005_CRD,Amazon Subscribe & Save,-118.74,2025-11-13,Shops > Retail,debit,True,False
USR0005_SUB_5_03,USR0005,USR0005_CRD,Spotify,-46.65,2025-11-13,Entertainment > Music and Audio,debit,True,False
USR0005_EXP_5_001,USR0005,USR0005_CRD,Comcast,-1076.04,2025-11-06,Utilities > Cable,debit,False,False
USR0005_EXP_5_002,USR0005,USR0005_CRD,Lyft,-168.84,2025-11-12,Travel > Ride Share,debit,False,False
USR0005_EXP_5_003,USR0005,USR0005_CRD,Soho House,-1441.25,2025-11-09,Entertainment > Nightlife,debit,False,False
USR0005_EXP_5_004,USR0005,USR0005_CRD,Soho House,-1551.41,2025-10-27,Entertainment > Nightlife,debit,False,False
USR0005_EXP_5_005,USR0005,USR0005_CHK,Comcast,-981.26,2025-11-06,Utilities > Cable,debit,False,False
USR0005_EXP_5_006,USR0005,USR0005_CHK,Shell Gas,-469.33,2025-11-09,Travel > Gas Stations,debit,False,False
USR0005_INC_6_054,USR0005,USR0005_CHK,Stripe Atlas Distributions,8676.79,2025-12-09,Income > Payroll,credit,False,True
USR0005_SUB_6_01,USR0005,USR0005_CRD,Calm App,-296.85,2025-12-02,Health and Wellness > Mental Health,debit,True,False
USR0005_SUB_6_02,USR0005,USR0005_CRD,Amazon Subscribe & Save,-118.74,2025-12-02,Shops > Retail,debit,True,False
USR0005_SUB_6_03,USR0005,USR0005_CRD,Spotify,-46.65,2025-12-02,Entertainment > Music and Audio,debit,True,False
USR0005_EXP_6_001,USR0005,USR0005_CRD,Sweetgreen,-271.17,2025-12-03,Food and Drink > Restaurants,debit,False,False
USR0005_EXP_6_002,USR0005,USR0005_CHK,Soho House,-1501.33,2025-12-11,Entertainment > Nightlife,debit,False,False
USR0005_EXP_6_003,USR0005,USR0005_CRD,Shell Gas,-639.43,2025-12-12,Travel > Gas Stations,debit,False,False
USR0005_EXP_6_004,USR0005,USR0005_CHK,Equinox,-1945.92,2025-12-09,Sports and Fitness > Gym,debit,False,False
USR0005_EXP_6_005,USR0005,USR0005_CRD,Whole Foods,-1068.58,2025-12-02,Food and Drink > Groceries,debit,False,False
USR0006_INC_1_001,USR0006,USR0006_CHK,Acme Corp Payroll,6053.28,2025-07-06,Income > Payroll,credit,False,True
USR0006_SUB_1_01,USR0006,USR0006_CRD,Adobe Creative Cloud,-221.52,2025-06-24,Shops > Digital Purchases,debit,True,False
USR0006_SUB_1_02,USR0006,USR0006_CRD,Peloton,-181.24,2025-06-24,Sports and Fitness > Gym,debit,True,False
USR0006_SUB_1_03,USR0006,USR0006_CRD,Amazon Subscribe & Save,-112.77,2025-06-24,Shops > Retail,debit,True,False
USR0006_SUB_1_04,USR0006,USR0006_CRD,Netflix,-64.44,2025-06-24,Entertainment > Video Streaming,debit,True,False
USR0006_EXP_1_001,USR0006,USR0006_CHK,Delta Airlines,-1209.66,2025-06-29,Travel > Airlines,debit,False,False
USR0006_EXP_1_002,USR0006,USR0006_CRD,Wayfair,-908.75,2025-07-11,Home > Furniture,debit,False,False
USR0006_EXP_1_003,USR0006,USR0006_CHK,Soho House,-564.32,2025-06-26,Entertainment > Nightlife,debit,False,False
USR0006_EXP_1_004,USR0006,USR0006_CRD,Whole Foods,-591.31,2025-06-27,Food and Drink > Groceries,debit,False,False
USR0006_EXP_1_005,USR0006,USR0006_CHK,Shell Gas,-211.48,2025-06-26,Travel > Gas Stations,debit,False,False
USR0006_EXP_1_006,USR0006,USR0006_CHK,Soho House,-566.72,2025-06-29,Entertainment > Nightlife,debit,False,False
USR0006_EXP_1_007,USR0006,USR0006_CRD,Lyft,-94.57,2025-06-30,Travel > Ride Share,debit,False,False
USR0006_EXP_1_008,USR0006,USR0006_CHK,Delta Airlines,-1020.77,2025-07-08,Travel > Airlines,debit,False,False
USR0006_EXP_1_009,USR0006,USR0006_CRD,Comcast,-423.49,2025-07-06,Utilities > Cable,debit,False,False
USR0006_EXP_1_010,USR0006,USR0006_CRD,Target,-339.32,2025-06-25,Shops > Retail,debit,False,False
USR0006_INT_1_016,USR0006,USR0006_CRD,Card APR Charge,-85.73,2025-07-06,Finance > Interest,debit,False,False
USR0006_INC_2_017,USR0006,USR0006_CHK,Acme Corp Payroll,6210.69,2025-08-14,Income > Payroll,credit,False,True
USR0006_SUB_2_01,USR0006,USR0006_CRD,Adobe Creative Cloud,-221.52,2025-08-12,Shops > Digital Purchases,debit,True,False
USR0006_SUB_2_02,USR0006,USR0006_CRD,Peloton,-181.24,2025-08-12,Sports and Fitness > Gym,debit,True,False
USR0006_SUB_2_03,USR0006,USR0006_CRD,Amazon Subscribe & Save,-112.77,2025-08-12,Shops > Retail,debit,True,False
USR0006_SUB_2_04,USR0006,USR0006_CRD,Netflix,-64.44,2025-08-12,Entertainment > Video Streaming,debit,True,False
USR0006_EXP_2_001,USR0006,USR0006_CRD,Shell Gas,-366.4,2025-07-26,Travel > Gas Stations,debit,False,False
USR0006_EXP_2_002,USR0006,USR0006_CRD,Wayfair,-1138.3,2025-08-11,Home > Furniture,debit,False,False
USR0006_EXP_2_003,USR0006,USR0006_CHK,Whole Foods,-722.81,2025-08-03,Food and Drink > Groceries,debit,False,False
USR0006_EXP_2_004,USR0006,USR0006_CRD,Soho House,-1040.57,2025-08-05,Entertainment > Nightlife,debit,False,False
USR0006_EXP_2_005,USR0006,USR0006_CRD,Comcast,-655.51,2025-08-13,Utilities > Cable,debit,False,False
USR0006_EXP_2_006,USR0006,USR0006_CHK,Equinox,-934.85,2025-08-15,Sports and Fitness > Gym,debit,False,False
USR0006_EXP_2_007,USR0006,USR0006_CHK,Sweetgreen,-143.12,2025-08-04,Food and Drink > Restaurants,debit,False,False
USR0006_EXP_2_008,USR0006,USR0006_CRD,Lyft,-124.02,2025-08-01,Travel > Ride Share,debit,False,False
USR0006_EXP_2_009,USR0006,USR0006_CRD,Equinox,-1160.97,2025-08-14,Sports and Fitness > Gym,debit,False,False
USR0006_INT_2_031,USR0006,USR0006_CRD,Card APR Charge,-85.73,2025-07-25,Finance > Interest,debit,False,False
USR0006_INC_3_032,USR0006,USR0006_CHK,Stripe Atlas Distributions,5925.82,2025-09-01,Income > Payroll,credit,False,True
USR0006_SUB_3_01,USR0006,USR0006_CRD,Adobe Creative Cloud,-221.52,2025-08-25,Shops > Digital Purchases,debit,True,False
USR0006_SUB_3_02,USR0006,USR0006_CRD,Peloton,-181.24,2025-08-25,Sports and Fitness > Gym,debit,True,False
USR0006_SUB_3_03,USR0006,USR0006_CRD,Amazon Subscribe & Save,-112.77,2025-08-25,Shops > Retail,debit,True,False
USR0006_SUB_3_04,USR0006,USR0006_CRD,Netflix,-64.44,2025-08-25,Entertainment > Video Streaming,debit,True,False
USR0006_EXP_3_001,USR0006,USR0006_CRD,Soho House,-941.26,2025-09-01,Entertainment > Nightlife,debit,False,False
USR0006_EXP_3_002,USR0006,USR0006_CHK,Whole Foods,-858.0,2025-09-03,Food and Drink > Groceries,debit,False,False
USR0006_EXP_3_003,USR0006,USR0006_CHK,Comcast,-795.53,2025-08-30,Utilities > Cable,debit,False,False
USR0006_EXP_3_004,USR0006,USR0006_CRD,Whole Foods,-794.76,2025-09-08,Food and Drink > Groceries,debit,False,False
USR0006_EXP_3_005,USR0006,USR0006_CRD,Whole Foods,-773.24,2025-09-05,Food and Drink > Groceries,debit,False,False
USR0006_EXP_3_006,USR0006,USR0006_CRD,Lyft,-126.37,2025-09-07,Travel > Ride Share,debit,False,False
USR0006_EXP_3_007,USR0006,USR0006_CHK,Comcast,-687.95,2025-09-08,Utilities > Cable,debit,False,False
USR0006_EXP_3_008,USR0006,USR0006_CRD,Target,-429.94,2025-09-07,Shops > Retail,debit,False,False
USR0006_EXP_3_009,USR0006,USR0006_CHK,Target,-535.11,2025-09-09,Shops > Retail,debit,False,False
